OPC-N3 Iss1.1 FirmwareVer=1.17a...........................BS
OPC-N3 177622502                                            
Config info:
LaserDAC,68
FanDAC,255
ToFtoSFRfactor,58
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
389,40,13,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0.680,7.430,35.991,26.591,6.667,11.002,12.306,92,0,3566,2,0,595
358,45,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.510,35.991,26.575,5.924,7.704,9.332,94,0,3342,12,0,595
349,36,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.290,35.975,26.561,5.403,7.796,9.587,95,0,3046,5,0,596
340,24,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,44,0,0.680,7.380,35.991,26.546,5.526,7.710,8.208,90,0,3270,6,0,596
395,34,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0.680,7.220,36.017,26.564,5.933,6.895,6.969,100,0,3025,6,0,596
331,44,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,35,0.680,7.100,35.975,26.573,6.038,8.890,14.474,99,0,3257,6,0,597
382,29,9,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,31,0,0.680,7.730,35.975,26.561,5.812,8.832,10.802,88,0,3149,7,0,596
370,33,8,2,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,15,30,49,0.670,7.440,35.975,26.619,6.320,13.930,82.448,99,0,3294,8,0,596
378,47,18,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0,33,0.680,7.210,35.991,26.575,7.317,12.068,19.315,109,0,3112,8,0,596
373,33,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,0,0,0.680,7.870,35.975,26.588,5.553,6.603,6.672,97,0,3451,5,0,596
377,32,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,32,0,0.680,8.630,35.991,26.546,5.349,7.149,7.537,103,0,3524,12,0,596
342,29,7,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,32,0,0.680,8.550,35.991,26.561,4.697,8.352,11.553,96,0,3318,8,0,595
349,33,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,29,0,0.680,8.210,35.975,26.588,4.854,6.072,6.421,105,0,3159,10,0,596
389,41,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,0,0,0.680,7.960,35.975,26.588,5.979,7.093,7.163,92,0,3236,12,0,596
373,38,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0.680,8.130,35.975,26.546,5.461,7.632,9.200,87,0,3169,5,0,596
399,32,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,30,0,0.680,7.950,35.975,26.529,5.518,7.906,8.670,92,0,3283,8,0,596
396,35,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0.680,7.830,35.975,26.588,5.644,6.146,6.155,97,0,3173,7,0,596
362,37,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,0.680,8.040,35.975,26.573,5.160,5.969,6.030,88,0,3389,4,0,596
418,36,9,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,34,0,0.680,7.880,36.004,26.532,6.314,8.896,48.949,89,0,3291,6,0,596
359,35,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0.680,7.510,35.975,26.561,5.565,7.382,9.016,91,0,3420,1,0,596
376,30,11,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,0,35,0.680,7.320,35.991,26.532,6.070,10.184,17.305,87,0,3710,8,0,595
384,47,8,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0.680,7.450,35.991,26.469,6.234,8.985,36.534,100,0,3467,8,0,596
362,32,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,33,0,0.680,7.510,35.991,26.546,5.317,6.960,7.397,95,0,3366,12,0,597
391,38,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,0,0,0.680,7.840,35.975,26.529,5.478,6.814,19.393,105,0,3136,5,0,596
383,45,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,0,0,0.680,8.420,35.991,26.546,5.382,6.200,6.258,98,0,3126,7,0,596
367,35,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,35,0,0.680,8.120,35.991,26.501,5.140,6.378,6.731,109,0,3199,2,0,596
394,36,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0.680,7.930,35.991,26.546,5.517,5.986,5.995,84,0,3191,4,0,595
388,43,8,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,30,0,0.680,7.800,35.975,26.573,6.174,9.064,9.649,108,0,3077,2,0,596
360,41,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,31,0,0.680,7.730,35.991,26.561,5.695,7.212,7.590,90,0,3169,9,0,597
417,35,10,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,26,16,36,0.680,7.420,36.004,26.532,6.430,10.093,75.528,99,0,3120,7,0,596
374,40,9,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,29,0,0.680,7.230,35.975,26.529,6.488,9.367,9.947,110,0,3423,7,0,596
367,43,5,2,3,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,27,39,0,0.680,7.110,36.004,26.515,6.402,14.237,107.090,91,0,3220,10,0,596
345,29,11,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,33,0,0.680,7.050,35.975,26.501,6.333,9.372,9.930,93,0,3230,8,0,596
368,44,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0.680,7.010,35.991,26.591,6.698,8.959,10.719,112,0,3125,8,0,596
389,44,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,34,0,0.680,7.260,35.975,26.546,6.004,8.861,10.985,105,0,3173,10,0,596
380,51,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.110,36.004,26.547,6.167,8.203,9.980,90,0,3187,11,0,595
359,32,7,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,30,41,5,0.680,8.050,35.991,26.546,5.269,8.884,69.009,104,0,3166,5,0,596
359,32,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,34,0,0.680,8.170,35.991,26.546,5.001,7.236,7.974,103,0,3200,11,0,596
378,38,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,29,0,0.680,7.950,35.991,26.515,5.341,7.754,9.648,91,0,3119,5,0,595
385,44,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,40,32,0,0.680,7.810,36.017,26.518,6.135,9.209,10.049,95,0,3226,2,0,596
374,43,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,31,0,0.680,7.430,35.991,26.546,5.693,6.851,7.229,104,0,3388,10,0,596
378,43,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,0,0.680,7.820,36.017,26.564,5.405,7.354,65.353,101,0,3541,4,0,595
417,44,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,35,0,0.680,7.730,35.991,26.561,6.248,8.516,9.254,83,0,3192,7,0,595
380,34,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,0,0,0.680,6.730,35.991,26.546,7.340,9.279,9.386,93,0,3426,7,0,595
353,31,10,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0.680,6.800,35.991,26.591,6.144,10.020,13.682,94,0,3368,11,0,597
384,33,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,40,0.680,7.080,36.004,26.591,5.938,7.967,13.492,112,0,3459,4,0,596
371,37,7,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,0,0,0.680,7.280,36.004,26.547,5.955,8.021,77.425,103,0,3470,9,0,596
336,40,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.410,35.991,26.561,5.280,8.157,35.904,99,0,3440,6,0,596
366,33,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0,0,0.680,7.240,36.004,26.591,5.847,8.241,10.001,104,0,3442,8,0,597
390,42,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,27,0,0.680,7.400,36.004,26.575,6.023,7.370,7.756,102,0,3315,6,0,596
363,35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,0,0,0.680,7.220,35.991,26.532,5.545,5.991,6.000,102,0,3530,7,0,596
366,48,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,31,0,0.680,7.400,35.991,26.561,6.073,7.869,8.314,84,0,3354,5,0,596
380,30,6,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,28,0,0.680,7.470,35.975,26.546,5.813,9.610,11.797,92,0,3431,5,0,596
357,36,6,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,19,0,0.680,7.270,35.991,26.515,5.800,8.775,10.861,100,0,3492,7,0,596
385,43,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0.680,7.710,35.991,26.546,6.121,7.246,7.317,87,0,3278,7,0,595
394,36,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,36,0,0.680,7.680,36.004,26.532,5.654,7.621,8.351,99,0,3638,9,0,596
376,31,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,31,0,0.680,7.660,35.991,26.515,5.414,6.600,6.967,110,0,3409,7,0,596
420,41,13,2,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,27,0,0,0.680,7.640,35.975,26.514,6.965,11.564,78.590,103,0,3420,2,0,596
388,51,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0.680,7.630,36.004,26.501,6.130,7.620,20.546,98,0,3277,5,0,595
364,45,6,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,32,35,0.680,7.630,35.991,26.515,5.791,13.870,29.321,110,0,3394,5,0,596
373,28,9,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,16,0,0.680,8.370,35.991,26.501,5.195,8.095,46.125,112,0,3211,8,0,596
382,44,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,0.680,8.040,36.004,26.488,5.660,6.543,6.604,91,0,3268,8,0,596
403,39,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,0,0,0.680,8.180,36.004,26.501,5.617,6.738,44.921,90,0,3209,8,0,596
401,42,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,8.270,36.017,26.620,5.601,8.624,11.628,106,0,3389,5,0,596
364,41,6,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,25,25,0,0.680,8.000,36.004,26.564,5.550,8.644,76.187,82,0,3148,7,0,596
371,44,5,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21,30,38,0,0.680,7.840,35.991,26.561,5.737,11.182,75.925,101,0,3754,8,0,596
385,42,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,30,0,0,0.680,8.400,36.004,26.607,5.325,6.779,68.942,116,0,3520,7,0,596
369,43,4,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,17,29,0,0.670,8.060,36.004,26.564,5.406,7.946,65.363,104,0,3655,5,0,596
382,39,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.590,36.004,26.532,5.817,7.330,7.499,116,0,3635,9,0,596
365,39,7,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,31,0,0.680,7.600,36.004,26.501,5.709,9.970,12.688,102,0,3563,13,0,596
365,43,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0.680,7.610,36.017,26.547,5.811,6.902,32.213,78,0,3718,6,0,595
379,38,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.620,36.004,26.575,5.713,6.850,6.963,101,0,3174,5,0,595
416,41,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,36,0,0.680,7.620,36.017,26.532,6.484,9.045,9.588,92,0,3495,7,0,596
392,41,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,0.680,7.920,36.004,26.515,6.204,8.089,8.266,111,0,3130,9,0,596
368,35,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,0,0,0.680,7.810,36.004,26.575,5.431,7.626,9.258,110,0,3179,8,0,596
386,41,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,8.040,36.004,26.607,5.222,5.943,29.893,93,0,3114,13,0,596
358,35,9,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,18,0,0.680,7.890,36.004,26.532,5.535,8.924,34.153,106,0,3159,11,0,595
372,41,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,29,0,0.680,7.780,36.004,26.564,5.657,7.352,7.774,82,0,3114,12,0,596
350,25,8,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0.680,7.520,36.017,26.547,5.452,8.259,21.551,113,0,3238,7,0,596
363,32,9,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,32,0,0.680,7.810,36.004,26.515,5.475,9.665,12.310,114,0,3232,4,0,596
372,38,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,29,0,0.680,8.029,36.004,26.547,5.631,7.813,8.282,103,0,3371,6,0,595
359,33,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,0,0,0.680,7.370,35.991,26.561,5.973,6.928,6.952,93,0,3167,9,0,596
410,35,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,31,0,0.680,6.970,36.004,26.591,6.682,9.338,10.164,98,0,3655,5,0,596
382,40,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,6.960,35.991,26.532,6.348,9.595,25.572,82,0,3496,4,0,595
360,29,3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,35,0,0.680,6.950,35.991,26.575,5.849,9.652,24.435,98,0,3689,8,0,597
425,40,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,7.490,35.991,26.575,6.352,10.033,13.406,104,0,3773,10,0,595
388,32,7,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,31,0,0.680,7.290,36.017,26.564,6.387,11.413,15.240,85,0,3583,6,0,596
399,36,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,34,0,0.680,7.680,36.004,26.501,5.800,7.362,7.783,100,0,3379,9,0,597
402,45,9,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,30,0,0.680,7.350,36.004,26.564,6.732,11.176,13.722,88,0,3322,3,0,597
350,36,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0.680,7.200,36.017,26.547,6.000,8.224,8.469,89,0,3329,5,0,596
353,48,9,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0.680,7.080,36.017,26.488,6.369,8.582,22.581,90,0,3177,7,0,596
387,32,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0.680,7.260,36.017,26.532,5.637,7.034,92.359,95,0,3222,10,0,596
383,43,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,0.680,7.710,36.004,26.515,5.641,9.247,12.529,74,0,3156,10,0,596
383,26,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,33,37,0.680,7.260,36.004,26.501,5.702,10.749,31.772,85,0,3229,7,0,597
353,50,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,31,0,0.680,7.750,36.004,26.547,5.491,7.209,7.639,90,0,3133,1,0,595
396,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.420,36.004,26.488,5.715,5.979,5.980,97,0,3476,10,0,596
396,31,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0.680,7.250,36.017,26.488,5.940,8.283,36.533,88,0,3163,12,0,596
381,42,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.120,36.017,26.504,6.251,7.477,7.599,101,0,3468,9,0,596
383,31,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0.680,7.290,36.017,26.488,5.963,7.202,33.631,104,0,3305,8,0,596
378,51,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,0,0,0.680,6.830,35.991,26.515,6.649,9.643,11.577,102,0,3869,5,0,596
376,42,9,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,29,35,0.680,7.140,36.017,26.472,6.659,10.452,16.398,92,0,3341,8,0,596
366,41,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,0,0.680,7.620,36.004,26.515,5.746,6.788,6.859,91,0,3341,12,0,597
373,38,4,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,0,42,0.680,7.910,35.991,26.532,5.391,9.980,18.063,85,0,3472,4,0,596
376,39,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0.680,8.100,36.004,26.607,5.373,6.210,6.271,102,0,3263,7,0,596
409,52,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,31,0,0.680,7.870,36.004,26.607,6.310,8.484,8.962,97,0,3531,7,0,595
373,31,10,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,36,0,0.680,7.790,36.031,26.593,5.690,9.980,24.676,86,0,3208,6,0,596
371,45,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,4,0,0.680,7.720,36.017,26.532,5.525,6.762,7.132,82,0,3454,7,0,596
411,44,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,31,0,0.680,7.680,36.017,26.564,6.278,9.390,10.497,79,0,3166,7,0,595
429,45,12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,31,0,0.680,7.980,35.991,26.561,6.672,9.003,9.476,71,0,3732,9,0,596
398,33,12,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,54,29,37,0.680,7.590,35.975,26.573,6.584,12.907,32.009,84,0,3238,6,0,595
370,38,5,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,9,0,0.680,7.600,36.017,26.504,5.756,10.418,25.536,107,0,3731,5,0,596
374,30,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,30,0,0.680,7.860,36.004,26.488,5.732,9.015,9.863,92,0,3451,3,0,597
365,33,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,34,0,0.680,7.510,36.004,26.501,5.597,8.062,8.865,87,0,3963,4,0,596
398,37,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,27,0,0.680,7.290,36.004,26.515,6.311,9.478,10.638,84,0,3587,11,0,595
373,47,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.130,36.031,26.488,6.315,9.830,13.314,91,0,3964,10,0,595
399,40,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,32,0,0.680,7.320,36.017,26.547,6.185,8.248,51.299,103,0,3757,16,0,596
400,54,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,7.810,36.004,26.501,6.517,8.669,10.290,100,0,3759,8,0,596
376,46,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,30,0,0.680,7.730,36.004,26.472,6.101,9.256,11.267,85,0,3855,6,0,596
393,38,5,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,38,0,0.680,7.410,36.004,26.488,6.081,13.736,32.847,99,0,3509,7,0,596
367,31,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,0,0.680,7.480,36.017,26.488,5.680,7.124,7.254,77,0,3490,4,0,595
392,37,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,34,0,0.680,7.810,35.991,26.501,5.558,7.642,32.716,98,0,3151,11,0,596
409,44,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,42,0.680,8.060,36.031,26.518,5.981,8.137,13.038,77,0,3378,6,0,596
419,34,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,8.180,36.031,26.533,5.526,7.622,31.723,97,0,3246,6,0,596
360,35,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,23,0,0.680,8.260,35.991,26.515,5.009,9.205,11.756,100,0,3392,5,0,596
414,39,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,8.320,35.991,26.501,5.565,6.922,7.076,102,0,3404,9,0,596
404,39,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,30,0,0.680,7.730,36.004,26.515,5.832,8.232,10.173,95,0,3417,5,0,595
400,43,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,31,0,0.680,8.000,36.017,26.547,5.760,7.037,7.395,83,0,3522,7,0,595
385,30,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.670,8.130,36.004,26.607,5.132,6.337,18.643,100,0,3265,7,0,596
429,42,9,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,31,0,0.680,7.920,36.017,26.518,6.536,11.063,12.591,89,0,3483,6,0,596
381,31,9,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,28,0,0.680,7.560,36.004,26.591,6.040,8.774,9.329,110,0,3546,9,0,595
376,33,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,0,0,0.680,7.850,36.031,26.533,5.393,6.003,6.019,94,0,3367,10,0,596
334,36,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0,0,0.680,7.490,36.017,26.547,5.080,5.630,5.645,86,0,3427,8,0,595
342,35,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,31,0,0.680,7.280,36.004,26.515,5.283,7.318,8.087,95,0,3515,7,0,595
374,45,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,27,0,0.680,8.410,36.017,26.504,5.332,7.720,45.286,98,0,3279,8,0,595
385,32,11,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,28,36,0.680,8.120,36.017,26.547,5.568,8.757,37.633,77,0,3651,7,0,596
379,36,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,42,0,0.680,7.650,36.017,26.488,5.755,7.745,8.224,72,0,3612,11,0,595
